"Sequence","Score"
"9/X71718-2/X-/-2X55","134"
"X7/44X71X17414/X25","136"
"XX3/X714/6/X-/8/7","180"
"X5/8/X13XXXX9/X","205"
"723/XX36X8/XX7/2","179"
"1/X2471158/8-X62X-8","126"
"1/-824-/44X627-8-4/2","99"
"613/5-XXX4/8-X8-","153"
"7/445/X7-X6/4/2/-/X","142"
"X81X819/9/9-9/5/X91","158"
"4/9-X522/XX3/-/81","152"
"18511/8/X2/X1/X8-","159"
"4/7-XXX-23/X-/X33","164"
"9-X-0-/-42/XX9/2/7","131"
"3/8-5/3/XX5/25X32","143"
"X9--25/32XX3-1/9-","115"
"4/8/XX5--/X3/9/X64","182"
"2/536/2-3/X613/5/X82","136"
"X2/7/1/-/X7-6-X3/8","146"
"7/54X268-7-7/XX3/5","143"
"XX7/X625/5/4/1572","148"
"-/366/X9-XXX2/5/9","176"
"4/8/-/-/62-5X8/45X1-","121"
"-/2/1-X31X416/X2/-","112"
"715-X8/72X8--/11X9-","117"
"262/X21X8/81X2534","122"
"2/7253-37/-/7/428/7/1","112"
"-03-8-3/4/31-/XXXX","142"
"4/XX3251328/279/81","122"
"XXXX6/8-X26X17","184"
"51X2/9-3/518/X4/-/7","142"
"-/7144X716/14X5/X8-","133"
"1/X5/317/X9-X5/9-","153"
"15X3/6/8/44X5/XX91","171"
"7/3/816/3/XX8-7/24","145"
"2/51X6/43X-3X8-3/2","116"
"6-XX2-52X35X9-X81","122"
"X7/44-59--/3-7/51X91","113"
"7/X4-263/X272/XX8-","160"
"XX445-812/2/XXX72","172"
"1/XX8/6/XX-/8-X45","189"
"312-231/3/X4/9-277/2","113"
"2/X5/X3/9/1/8-5/9-","164"
"7254-/8-311/XXX9/1","158"
"X9/X6-X7/6/X-52/-","148"
"X6/2/X8/2/-/6/6/9-","154"
"XX629-X8-4/7/XX54","168"
"XX3/X22218-8-62X31","122"
"8/715/422/2/6/72168-","114"
"-4811/71X9-5/61X33","111"
"2/5/XX1-XX9/5/XX","172"
"XXX2-X6/9/6-175-","140"
"14533/XXX6/3/1-9/8","152"
"8/XX8/X-/9/5/276-","169"
"X9/X8/4/9/5/X7/5/5","178"
"1/426/9-26X-2X-411","90"
"8/X9-6/6/8-9-5/XX37","162"
"X449/162/X31X818/5","125"
"XXXXX9/X2/34X54","218"
"3/X4/9-X7/42XX-/7","165"
"-6XX1/319-6/X811/1","132"
"5/51X4/-75/4/X-/62","136"
"X5/-/XX716/X22X36","160"
"716-9/X61-/8/XXX46","170"
"6/139-9-8/X8-7/62X63","122"
"3/25X9-61X9--2XX62","128"
"6/1/7-23549-X5/9-2/-","116"
"9/XX7/X2/X618-X82","179"
"7/7/X5/6233X5/44-/8","147"
"-17/3/X-1341/X6/X41","128"
"8-264/6/318123XXX13","128"
"X72X2222X8/XX36","141"
"XXXXXXXX5/53","248"
"6/XXX1/X2/X15X43","190"
"8/7/X3/9-X1-X-/3/3","143"
"812611-/X9/-/238/7-","110"
"2/X2/8-X6/7/X4-X3-","154"
"X9-4/3/X53XXX2/8","177"
"51X1/8-5/-/6-3/-07/4","108"
"X9-X36XXX353/1/6","162"
"6/X6-1/2/X-/3/4/2/X","153"
"4/X25XX3/X3/XXX","197"
"9/X7/5/9/1/9/167/36","144"
"9/XX7-2-2/XX1/XX","174"
"-56/3-9/9/638-XX5-","118"
"9/X619-4/53-/9-62X82","132"
"X9-3--/3/3121331/7/8","105"
"17X819-214/X7-9-X3-","114"
"X24X8/X721-8/XX32","149"
"9/XX325/2/X3-9/1/X","142"
"7/22451/XX1/41X42","127"
"2/7/X-69/9/XXX-/1","179"
"XX5-818-XX2-XX54","142"
"721/X-0X2/X3/X7/6","155"
"-/7/71X517--/X6244","125"
"53717/24X81X2/X6/8","140"
"123/XX4/X33-/X9-","157"
"1/8-7171726/-/8/45-/3","115"
"9-1/27XX15X-6-6-/1","112"
"X21X-/X3/3-36XX21","136"
"5-X8-X812/X9-43X51","130"
"6/544/81XX4/X5/1/8","164"
"9-X112/X4/8/527/X61","140"
"4251XX7-9-XX619/3","135"
"-942-/-1X5/-24/2/11","83"
"8-X1511549/1/42X9-","100"
"X25-/9/4/1/XX-/X82","168"
"X3-7/1/X712723X22","105"
"XX5/4342X817/XX5-","160"
"63X9-3/X3/4/456/X64","154"
"248/1236-27/5181XX82","109"
"714/5/246-X618/3-9/X","107"
"X1251342/X5/X8/36","131"
"5/X257/XX6111X9/3","149"
"X6/-8-/7--/X717/X52","145"
"XXXX3-613/-/1/4/-","151"
"61X6/72X2/XX5/3/3","164"
"XXXX1/5-XXXX61","224"
"8-8/343/X8/2/-/9-X3-","131"
"9-5/5/5/6/XX5/8-81","155"
"XX-/9/1/X-/X22X13","162"
"X153/4/X61728/4/X42","139"
"51X42X4/XXXXX45","201"
"7/-/62X1/X5-15X-/8","138"
"9-24X5/1/9/7-X5281","122"
"8--5XX448/44-/4/72","125"
"XX361/4/22X-/X4/1","152"
"X4-5/17X7/6/42-/-1","104"
"X3/7/2/XXX6/8/X1-","194"
"41-2139-9-X44528/13","77"
"2/5-XX2/X-1357-2/9","128"
"X4-9-4524X631/7/9-","115"
"-/7/4571X3/346-XX45","137"
"8/2/X1/5361XXX-5","152"
"142744X3/X7/7/134/X","134"
"X7/-6X7215XX3381","124"
"XXXXXX3-9-3-X24","187"
"X7/7-51-51/X1581X61","123"
"3515-/X412/2/4/5115","107"
"2/81-5XX4/51XX4-","139"
"6-248/9-8-7-728/8/25","101"
"X5/2/18X14-37/X7/3","128"
"9-XX7/9/6/9/X3/X81","189"
"27349/X232/XX1/6/-","143"
"12-/63X276/XX263/2","136"
"X1/8-1/5/1-1823X35","113"
"5-279-36X63-6X711/6","108"
"XX515/X7-5/9/6/X91","166"
"X-/1/7/714/XX27X-1","154"
"51-/2/X71X9/9/7/4/7","151"
"9/X5/5/XXXX5-X82","200"
"818-XXXX531/1/31","156"
"8-34X2/8/15XXX81","156"
"8/32X5/-66/4/X23X19","128"
"-1X359-721/813-8-9/8","101"
"7/XXX8-5/8/5/X15","179"
"X5/6/6-81X62X4/X-5","148"
"7-8-27XX2/817/8-XX","139"
"8/8-7/2/7/22X7-4/X44","133"
"3/9/3-9-4/X269/XX7-","154"
"4--/5-2/62X3/813/X25","132"
"X2/XX32XX72X9-","166"
"9/7/81XX616/42XX52","156"
"3634X5/XXX5-8--/2","151"
"4-1/X51X13XX724/8","137"
"71-643X339/6/X2-2/4","107"
"1/24358/7/2/313/XX11","125"
"X2-X41XX9/X1/X9-","162"
"XX22-38/6/6/X4/-4","129"
"X1/-79/-/5/X3/X31","140"
"3/727/XX431/X5-X-4","148"
"8/8/XXXXXXXX9-","266"
"2-X9/3/X2/-/6/-05/X","131"
"9-2/X119-X1/4/XX--","136"
"9/549-7/-1-327XX9/X","125"
"X1/XXX8/623/6/81","185"
"8/4116X9/6/718163X-2","117"
"3/-/X-/4/3/X4/813/7","161"
"25X2-4/XX27X238/6","127"
"XX8/7-8/2/X2/-97-","150"
"1/XX219/X9-XX8/X","174"
"X521/228-547/41-/2/3","101"
"5416X4/4/-/XX-67/3","135"
"X2/X6/9/9-X3-7/XX","163"
"635-8-1/7/8-23XX4/-","124"
"X9/XX-/XXX7/XX","217"
"8-7-7/9/X8/8/X2/5-","152"
"-/X7/9/9/33X3/-3X18","149"
"4/-/-/XX7/4-617/5/9","146"
"535-279-7/2118X8-6/9","100"
"9-X33X545-4/-/6/14","106"
"X43-/X6-8/X128-1/2","122"
"XX2/6-71X8/-61/5/5","138"
"4/1/X-39-4/X32X1/9","135"
"X8/X5/9/63X62XX-3","163"
"5--24/-55/7/X459/5/4","116"
"9/8/17X6/X43X529-","134"
"8-8--/-/8/44X8/X7/2","138"
"X-0XX1/62X2/726/8","139"
"8/XXXXXX3/6/X18","238"
"2/6/2/XX6/2/X8171","162"
"X25X9/3/34-8X52X81","128"
"23X22X1/7/6-8/XXX","152"
"6/X365/XXX8-X71","178"
"8/2/XXXX3333-/X8-","181"
"8/7151X1/XXXX42","177"
"XXX5/XX35X-/7-","188"
"7-XXX3/X8/X4-X63","177"
"-03/341/9/X33XXX82","159"
"8/8-44318/X187/71X5-","126"
"X-1X5-8/X18X8/4/2","126"
"811/X516/X6-9-5/7-","126"
"6-8-9-7/427/6/9/62X51","118"
"X2/5/8/5/8-X3518X-5","144"
"5/42XX279-7/155/5/2","123"
"3/X5/456/225/X7243","134"
"XX2/XX9/613/18X37","174"
"4/XX6-6/X8-4/XX26","174"
"3/8/X5/6/439/2/X32","147"
"X7/-/2/185/8162-/X18","136"
"2622X3-6351545245X5-","83"
"-/5/X9-36X638/7/-9","136"
"9/4/539/X5/XX44XX","167"
"X714/XX63812/4/XX","163"
"X-76/4/2542X44X5-","109"
"2/2/XX35-/6/XX72","172"
"5-611/-/X236/X2-X54","115"
"X9/X7/5/X8/9-2/26","163"
"1/6/6/72-28-81-67/6-","105"
"514-X2-9-X4/6/-4-6","89"
"X4/816/4/-1X5/XX1-","144"
"8/X511/X-/7/-/X6/X","169"
"X9-XX7/-7X5/1-9-","133"
"X2/1/61X6254-/7/5-","126"
"8/X2/4/X-233X636/7","139"
"XX81X2/629/X4/2/X","172"
"2/X9-7-X7/4-X9/1-","125"
"XX7/X248/X3/X35","175"
"813/6-9-X424/626/X9-","125"
"2/XXX9/-7428144-3","142"
"41X26-/X6-6/X53X8-","137"
"639-9-X-38/-5X5/6/7","111"
"9/4/22XXX9/X4/X7-","186"
"8-16-/4372X3/X8/X-5","140"
"9-1-XX519-543115XX","105"
"157-XX535/X27XX26","152"
"4/X7/X81XXX3/54","185"
"-/5/X4/X5-4/3-XX64","157"
"3/8/9/-/X62729-1271","122"
"359/-/6/9-XX8/27X14","146"
"X1/8/XX1/186/XX28","181"
"8/61X6/XX9-7-2-8/6","145"
"4/21X3-5-1-XXXX9-","145"
"5332XX543/6/9/X6/9","160"
"X9/-036X51-/4/X8/7","132"
"2/1/8/X7/1/1/X1/-3","144"
"8-5/8/X6-9/4/53X5-","125"
"X816/262/17XXX81","153"
"1381X-26/X-5X5372","102"
"X449-8/512/XX6261","135"
"X1/9/1/4/8--/61XX-3","146"
"-261-/536/X711-6/X-7","116"
"8-X818/-84/3626X8-","110"
"1/8/5/6243345/X17X36","136"
"4/721/XX17XXX9-","180"
"17X4/XX6/6/6/4161","152"
"XXX1/X156/9/6243","163"
"7/2/61X24814/3/-/X17","127"
"X1/3/8-6/9-4/X4135","135"
"54XX1/146/9-6/XX5-","154"
"X453251X63X338/11","102"
"1/8/27X9-X-37/2/9/7","131"
"XX1/X-/3/6/62X6/4","168"
"217/6/XX4/818/X8/5","165"
"X6-XXX8/X129/1/5","162"
"3/1/9/6/1/2-419-7/X42","121"
"-64/9/XXXXXXX11","228"
"X7-337-2/7/X9/6/5-","130"
"XX5/6/41X7-2/3/6-","139"
"633/X4/X4/5/XX41","168"
"2/1/24626/XX5451XX","136"
"X416-X9-9/XXX-9","152"
"368/X3/1/62349/9-3/6","135"
"2-XX4-X3/X6/7/34","141"
"5/X1/XX3/1/6/719-","164"
"9-9-1/9-XX237/8/X9-","145"
"5142XX8-9/4/XXX8-","176"
"5/169/X263-71XX81","131"
"81-/2/X32X529-X9/5","129"
"X3/-/135/X6/X-48-","131"
"XX4-XX1/9/X425-","149"
"-/XX6/XXX3/5/X24","210"
"-0XXX3/X9/X719/-","169"
"XX-14/52X4/XXX-8","162"
"X412623X-/X8/X27","141"
"4/X18X51X4/5-X5/X","150"
"23-/188/8/3/81X7/6/8","137"
"718/XX1/8/X351/5/7","165"
"5/183/2/6/62X9/71X91","137"
"X8/16458/5/X8/449/6","140"
"XXX34-5XX-1X43","138"
"XX237135X2272436/3","105"
"7-X2/9-X1/411/-83/4","126"
"2/XX4/-/X9/1/XX9-","193"
"2--76-9/3532X7/X7/-","111"
"X3/X9-X62X9/1/6/4","155"
"XXX7-X9/2/X8/6/7","186"
"XX9/4/4/-/-53/X63","150"
"1/-7X1/7--/X6-9/2/7","132"
"6-8/-0X7154XX5/X11","128"
"42X8/24X156/XX81","142"
"X8/XXXXX2/5/3/-","210"
"XX9/5/45XX9/9/4/4","183"
"X6222X6/X351-4/52","119"
"9-1/5/236-9-8--2539-","83"
"9-8/7-XX36638/4/X8-","145"
"1-4/X6/X4/3/1/X-/5","160"
"2/3/7/X6-XX-/9/42","151"
"34X-49-XXX4/8/X81","165"
"1/-/X178/5/X9-1/X22","153"
"X8/723-X813/7/-1X25","122"
"6-XX534/-/549/XX91","160"
"XX81X4/9/4315X7/2","154"
"X8/6-6/81-/2--01361","94"
"24X5/X62X12XX61","138"
"3/25X8/XXX526/7/7","172"
"X1/5/35-/6-XX-4X4-","130"
"52X4/5/71XXX6/X21","176"
"528-X1-X8-359/XX37","124"
"9/-/814/9/X62X2222","124"
"X9/542/X6/9-613/2/6","147"
"6/2/2/7/5/5/7/255/54","131"
"9/1/XX9-54261/X53","151"
"7/X13X6/XX3/7/7-","162"
"-/X256/237--/X5/X15","144"
"6/7/X9/5-X7/5/4/X43","163"
"X4/X532/X4/2/XXX","188"
"4/-/X51X-/XX318/3","146"
"XX8-618-X44X6-X21","130"
"5/616/141-X5/1/4/7-","109"
"6/729/11159-9-9/XX63","128"
"5-X5/9-8/X9-639-21","122"
"4/6/163/XX1/X62X54","160"
"-4X71242/4172X6/X64","124"
"XX1-5/XX7/-/X62","156"
"6-816/71X1/7-XX-/9","143"
"-/6/8/XXX11XX-3","155"
"X-/X72X-/2/414/81","146"
"15-/X9/52169-7/X-/7","141"
"XX-523X53XX6/3/7","147"
"7/316/7/XX32X8-X64","143"
"7-8/3/9-XX8/2/-7X91","145"
"XX2-8-X-/7-4/X5/7","145"
"35224/3/7/1/429/1/X-X","124"
"X8/XXX537-XX5/2","185"
"533/1/8/9/3/X4/XX53","172"
"43XXX41X618/3-21","124"
"7/3/X445/8-XX8/9-","161"
"X72XX-2X437/-5X36","120"
"448/XX4551X326/X81","145"
"4/711-3/X9-9-X7/X17","141"
"621/XXXX9/9/454/-","189"
"-6X45X8/5/2/728-8/1","126"
"13X4/154-X9-3/449-","104"
"523/X8/5/3-3-21X18","112"
"X81XXX3/8-4/X8/6","183"
"81-49/XXX9/7/-/9/4","172"
"9-4/9/2/X2/-9632115","117"
"-/618/7/361-31-05/7-","91"
"182/639/7/X9/X3-18","136"
"7/3-7/-7XX2/4/3633","117"
"8/177/X9-45612/XX4-","141"
"254/X2/XX7/X-4XX","172"
"1/X4/51X2/XX9-3/X","178"
"272/XXXXXX9-X--","216"
"212/189/XX44716/4/1","126"
"4/8-X9/XXXX3-X-3","178"
"X8-4/814-6/XX9-X81","153"
"1/X5/8--7187/X7/X63","161"
"X9-3/7-X51X727/X27","141"
"8-X-1X61XX2/-/X-2","128"
"63X319-X1/4/1618X9-","116"
"-/7/212/9-X-/X6153","132"
"X6-62-/XX9-3/6/3/7","153"
"4/418/81532/X4/7/3/4","138"
"X3/2-XXX8/XX24","176"
"5/5/9/X9-9-4/162718","127"
"6/4/536/3/531/81XX82","148"
"318-2/234-7-9-X81X18","96"
"X8-146/9/X5/X8/9/8","167"
"9-1--/X33-/4/3/X35","125"
"X6/X9/5/7/8/6/1/X-6","173"
"X8/XX3/2/8/536/1/3","160"
"156-X9-9/X2/5/1/71","131"
"3/4/XX72338-X716/6","145"
"8/22229/8-X4/2/-/X37","128"
"8/7/444/6/9/52257-X45","129"
"-/334/X439-5/728/21","113"
"X7/3/7/6/7-X-9811/7","144"
"9-9-333/X3/4581-99/X","125"
"1/9-X4/4/63X6/2/9-","147"
"17X27XX81XX6/42","158"
"3/X9-X516/XX-/7/1","158"
"726/539/1/X-64/2/2-","111"
"XXX-824X-/XX53","173"
"X9--/6/XX-9X1/-3","145"
"1/9/X8/X9-36-/4244","144"
"2/XXX71X2-8/1-X82","149"
"X7/72-/2/XXX17X32","170"
"X5/X9/81X-/-14511","129"
"2/8/72252/X319/XX5-","149"
"1/8-X72639/X117/21","112"
"7/2354436/1/X519-7/X","115"
"63X-5XX71X7/4/72","142"
"-/211/7-7-X7/4/X6/5","135"
"X3/X7/1/3/X9/2/5/1","162"
"-/439/X-/2/X-/9-X82","161"
"8/714/33428/4-728/X72","116"
"4/3/XXX7/X6/1/X9-","200"
"8/8-X9-X18X9--/1/5","136"
"5-X-1X9/361/-9-/X51","114"
"XX414/XX-/3/X62","163"
"-/X6-153/XX36-43/X","143"
"X5/X9-6/X8-63XX7-","167"
"-/811/81337/5/1/X61","130"
"363/-6X4/9-6-X2/7/1","127"
"X81279/9-X-/-2XX28","139"
"7-36455/3/616/-/313/1","99"
"X3/XX359/9-X332/5","154"
"184/X71X9-5126X12","113"
"431/25X31X4/6/8/9/7","134"
"-1638/2435342/X9-X81","110"
"23X7-31XX2/XX18","144"
"33X534/XXXXXX81","219"
"2/139-5/81X8-728/72","112"
"XX639/XXXXX11","199"
"XXX818-368/4/9/5-","156"
"8/12X8/7/X72X53X9-","144"
"23817-XX2-X-07/X42","103"
"X7/62-/X71X2/-/X33","156"
"51-/X1/44XX3/2/9/7","159"
"3/61148-54XX3/-7X54","124"
"2436XX31X25277-6/6","112"
"818-8/-/417/8/52X2/9","125"
"X8/X9-6/9-131/6/X81","155"
"2/8/724581X4/352/X32","138"
"9/XXX357/XX529-","177"
"X1/5/814/8/9-XXX8-","184"
"X7/5/XX712/8-9--0","143"
"X61174/9/XX455/X-2","155"
"24-91/5/5/7/XXX7-","163"
"617/7/3236X-/2--/8/9","122"
"-/1/21X439/-98-7/-8","95"
"8/2/-5X-/5-X312/5/7","117"
"X9/36XX-217X143/7","121"
"5/5/6313-/X3561X-/4","131"
"16X3/4/3/XXXX1/8","193"
"8/5/-/X71X-1XX71","136"
"7/7/35X-9714/327-35","107"
"8/XX72X9-X121621","129"
"8/XXXX183/X52X62","191"
"XXXX9-6/7-528/X-6","184"
"7-2/441/516/XX248/2","126"
"9/1871338-1/XXX4/4","150"
"9/63339/X9-5/7-611/-","120"
"349/X9-XXX6/8-7/3","170"
"X63X8/X2/24X9/9/9","164"
"X6/9-3/5/6-15XX41","135"
"263/1/-062X52X9-52","96"
"8/-99/-/4551X72X81","114"
"X1/XX6/X6/8-X61","176"
"-/7-44X7/XX116/9-","135"
"X615/2/-99/2/-34481","97"
"X319/7-XX1/9-8/51","132"
"6/9/7/8/9-7/X5/72X23","163"
"X126/XX7/-66/X-5","139"
"-/X2/3/63XX158-8-","137"
"1463357/164/X62X2/1","117"
"XXX5/6/9/-6X72X82","174"
"XX9-X25713/2/6/72","143"
"8-2/36X9/-6611163X46","104"
"X7-5/XXX5/135/X8-","172"
"9/X7/8/3/1/6/7-X5-","142"
"4/XXXX-5X5/7/25","176"
"7-72XX6/-01/X41X91","132"
"X-5X-69/52814/4/1/6","114"
"2/27-6XXXX7/XX7-","198"
"X31445281186-61X6/2","96"
"8/X4322XX9/XX9-","174"
"817/8/XXX277/8-2/1","164"
"43X-71/3/X62247/71","121"
"X3/9-547/6-7/335/72","124"
"7/6/X349-X5/2/6/9/8","154"
"612/6/1/8/4/9-X51-/X","136"
"4-3/4/X-31/X3/9-41","127"
"9/5/5/9-8/53X6/XX81","168"
"1/XX9/5/626/2681X81","156"
"3-X1/8/X5/3/XX8-","168"
"17X4/-96/X3/X6-7/5","144"
"X7/9--2XX63522/3/7","141"
"7/45XX3/43247/7-XX","137"
"71X31X5/343/XX3/X","149"
"X5116X4/5/8-8/23X9-","126"
"1/5/2-4/XX-415361/9","121"
"X27-26/44X7-4/XX51","137"
"5241XX9-X9-4/XX43","158"
"1/7-X8/1-4/9/6/-/XX","141"
"33XX2/5/5245X811/9","141"
"X438/9/2/X51XX7/7","161"
"63XXXX7/6141X14","164"
"7/14-/7/9-8/42612/X23","123"
"1/8-719/X1/X459-32","136"
"251/63718-1/729-7-X6-","106"
"-/17X2/XXX527/9-","166"
"XX7-X9/X1/8/X2/2","181"
"X6316XXXX6/4253","169"
"-/X812/3/412/62525/9","130"
"6-1/1/5/9/XXXX9/-","190"
"5316-/X3/XX6/3/2/8","164"
"9-7/XXX7/4/3/XX44","195"
"-/1/X9-72X1662-3-7","110"
"169-276/6/X-/X418/X","141"
"5/X619/X3/4/612/17","140"
"XX43X8-7/7/218/72","132"
"1/X8/XX4/1/5/2/X33","178"
"534/9/36X13X9-XX9-","143"
"716/627/9/18334-8/7-","105"
"1-9/9/X9/X21X-/53","139"
"227-2/524/XX6/719-","133"
"4-61XX8136X-/9/X35","153"
"XX7254X5/8-3123X5-","134"
"72XX61X71X7-324/2","126"
"-/X6/XXX327/4/-/6","173"
"7-189--0XX811/8/9-","127"
"X9-X14X6/X33X8/-","140"
"-425X2/4/-/-/52X8/4","121"
"X7-X9/44-/X32XXX","156"
"2/X63XX4-X328/8/1","139"
"XX9-716/8-8-81527/8","133"
"621/1/4/9/XX3/-/3/3","151"
"XX2/X8/8/6/X6/17","175"
"5/X7/XXX4/XX8-","208"
"4-X6-X5/X7/X145/8","144"
"8117X6/6/8/5/71259/3","131"
"-361XX-/6141XX62","130"
"9-4-725/3/X8/X1/11","128"
"22525-8/X2/-75-9/5-","98"
"1-X71632136X2/2/-/1","101"
"61X5--4X3/1-53-072","80"
"X4-8/XX3/5371X44","138"
"2371X9-9/8/X9/3/9/X","151"
"9/1-XX7181X118/23","105"
"25727-7/5-6/XX-12/6","111"
"15XX9/2/X54XXX9-","193"
"X9-2/X4/51312/X7/4","147"
"-94/5/44X-/X4/XX13","161"
"172/X9-52X9-6/X6/-","141"
"3-2-5/625/6/X-5X1-","97"
"3/X-/X32X7-XX7/8","169"
"5/X2/X-5X5/5-3/9/X","159"
"4/62X4/-96/-/1/4/X82","138"
"8/9/1-446-9/42-/1/3-","92"
"3/X5/3/X257/X5/4/6","167"
"XX-/635/XX-5-/11","138"
"5/X3/XX8/-6316341","142"
"X3/6/6/XX2/7/X9-","179"
"XX9-7/X8/8-6/XX41","182"
"5/-8X54X32X5/2/XX","138"
"81-94-X1--22681X4/1","84"
"6/-/X27-/52-/3/3/61","129"
"X8/1/9-X81XX43XX","155"
"255/1/XX125/265/3/4","122"
"3/17XX8/XX62X3/X","179"
"63-3XXXX7/X4/X32","194"
"4/-/2/3/3/9-138/326-","104"
"53XXX8-XXX15XX","185"
"X44634/2-3252817-X26","95"
"XXXX8/X-/9-1/35","197"
"3/X1/415-3/4/9-X7/5","141"
"X3/X1/X-/81X6/16","165"
"X519/X353/X7/6/X7-","161"
"9-336-7/X4/276/XX-9","141"
"X-84/54X62344/41XX","122"
"XXX-45/6-41X7/2-","129"
"9/X5/X8/9-62X7/14","152"
"4/XXX628/X615/43","167"
"6/3/6/81XXXXXX41","215"
"7/X71X2/9-X2/8/6/2","160"
"XXX-/8-X8-8-X61","154"
"X2372X1/X81X268/X","143"
"-2XXX-/9/219/9-7/5","149"
"X5-X1-XXXX9/X3-","174"
"X119/X6/XXXX9/6","199"
"XXXX8/-/XXX9-","225"
"X5/XX9/X541/X4/3","190"
"5/17811/9-5/6/3/XX9-","153"
"9/2/7-4/6/433/358-X55","122"
"-0-68-X7-9-X-8X63","101"
"2/-5816351X-/X9/8/5","132"
"6/X8/-4-47/X9/6/53","137"
"X5/445-XX4/X5/XX","171"
"XX8/9-5/6/9-8-4132","138"
"8/X-/XX4/7/8/9-7/-","177"
"-/812/8/-2-/8/2/8-62","121"
"2-15-8-/XXXX2/-/4","162"
"X9-X7-X7/5/X43X9-","150"
"8/XXX8/2/XX5--/X","195"
"X1/7/8/4334X71614/2","128"
"619/616/X363/X1-5/2","122"
"812-X44X9/9/XX8/9","163"
"XX629/-/9/6372X53","141"
"726-X-7-052X36-63/9","99"
"7141X81-/3/31416/2/1","99"
"7/XXXX8--/X6/4/9","207"
"XXXX8/X2/51184/-","188"
"8-72X-/XX6/815/52","152"
"XX9/-/XX3/8/4/X55","194"
"6/1/X8-3/71639-X3/6","136"
"9-X818/4/6/248/2/X82","137"
"X3/-/22255/2/X5/X8-","143"
"2/7/5-X-453X1/3/-/7","123"
"8-1/4/XX9-511-X1/3","139"
"XX549-254/X6/XX61","172"
"6/X6-3/XXX4/1/7/7","181"
"5-XX6/X4/9-2/8-X--","155"
"X14-36/32XX81X5-","117"
"2/548/3/119/1/-05/-3","84"
"X8-XXX8/4/XXX8-","214"
"X328-255-XX2/-5X73","117"
"6/7-XX62268/1461X81","126"
"X9/XX81XX4/27-/1","172"
"2/4/XX-/7-81-/XX7-","171"
"XXXX7/-6X4/81X28","190"
"429/62X8/1/62-/236/-","112"
"X12XX9/8/2/X538/X","161"
"339/X52X23X-/X3/4","144"
"X9-3/34717/XX3/31","136"
"6/X6/X9-541/X2-X52","148"
"6-6-X9-X9-9-X3/9/4","130"
"7/XX8--/XXX8/XX","212"
"2/X9-XXX2/24X-/9","177"
"6/XX-/17X7/4/XXX","183"
"5/9/2/XXX2/12X1-","149"
"1/6/8/XX9-7/61X2/3","167"
"X-/X9/-/4/185/XX81","171"
"9-7/4/1/816/-38/XX81","141"
"-/33X7/27-/X211/-/5","121"
"1/32XX2123X-24/8/8","111"
"7/2453X4/XX8/5/8/5","162"
"6/XX4/5/8-6/216/X24","156"
"5/8-XX71627/15XX55","149"
"8/7/27X9/4/X1/6124","141"
"1/7/-0X6/-/714/9-3/3","123"
"8-54X2/8-X8/X2/71","148"
"9/X-/7/14XX8-X9-","155"
"9/X62253/X1-61141/7","114"
"7/X9-X4/541/1/X43","147"
"72X8-12X1/X-1X7/6","126"
"8/8-4/X5/-/9/X8/XX","175"
"7-8-4/9-XXXX8-X44","175"
"1/X45X3/72X4/8/3-","148"
"XX3/1/XX7-62-/X-2","165"
"8-1/4/54XX1/X1/3/4","154"
"9-X9/246111-9X-/42","105"
"9-6--/X619-4/21X4/2","115"
"71XX9--4X1/XX2/9","170"
"8-X24XX7/62811/X46","150"
"X62-/X7/9-2/81136/5","140"
"8/818/1-714-XXXX91","160"
"815/XXX7/X5-7/-/-","166"
"X9/3/3/5/3/3423X8/-","129"
"X9/XX1/4-71X51X-4","143"
"3/XX52X2/246/-/23","134"
"15X-/X3/53X5/8-54","144"
"X165-X4/9-X2/2/63","134"
"1-4/X9-8-XX6/3616","132"
"XXX7/33X346/4/4/2","160"
"619-3-41X3/X3/3/XX","137"
"4444X6-X6/X33XX31","137"
"1/X2/-44/1763-/X43","126"
"3/X8/1/21X1/-7XX36","145"
"X72X41XX5/9-72X81","149"
"-3X5/X21X-/X3152","124"
"9-XX8/-/612-8/XX71","157"
"516/53113514368-5/X64","101"
"7/X63-5X2/-5X41X73","128"
"XX9/5/-9715/8/7/X37","166"
"X3/-/X8153-5XX72","146"
"4/8-X168/-/XXX8/7","175"
"XXX9/X7/X43XX6-","205"
"815334XXXX62126/X","159"
"339/-58/53X7/X154/4","120"
"9/-/X341/X3/2/6/43","143"
"X52XX445/448/72-9","131"
"4/X23-/546/9/XX6/X","169"
"5/8/5/5/1/8131319-X-7","120"
"259--78/XX-/16X9-","129"
"XXXXX7/8/3-X41","191"
"-6211/448-432/X6-X8-","106"
"X6/XXX3/6/XX-/X","209"
"16X6/538-9-2-6/X-/5","124"
"52X3/4/9-2/5/XX7/-","161"
"5/224/4/51X25XX2/X","137"
"9/X7/XX6-3/6/26X9-","163"
"1/16X5-3/XXX7/-7","152"
"X2/8/X533/17X6/X91","163"
"5/-9XX23X9/23X2/3","131"
"4/36X6/2/X36X344/1","137"
"5/9-1-XX364/XXX9-","178"
"15527/81631212XX7-","106"
"6/42XX45X9-443/XX","148"
"X81X7--/9-X4/9-4/8","146"
"X8/-3638/8/8/7/9-13","127"
"XX4/X2/7-45-/X61","161"
"-/7/5/72-/4142X1/X23","138"
"XX62XX-/63X1/XX","177"
"X9-6/72X9/XXX71","177"
"1/X71XXX631/XX44","192"
